id,location,type,area,price,over-valued (0/1),under-valued (0/1),normal (0/1)
1321305,Nagüeles,apartments,140.0,340000,0,1,0
1321349,Nagüeles,houses,450.0,1390000,0,0,1
1321543,Nagüeles,houses,450.0,1350000,0,0,1
1321604,Nagüeles,houses,330.0,1320000,1,0,0
1321627,Nagüeles,houses,300.0,1250000,1,0,0
1321644,Nagüeles,houses,320.0,1400000,1,0,0
1321682,Nagüeles,houses,385.0,1450000,1,0,0
1321789,Nagüeles,houses,600.0,1495000,0,1,0
1325435,Nagüeles,apartments,105.0,300000,0,0,1
1327837,Nagüeles,houses,367.0,495000,0,1,0
1327858,Nagüeles,apartments,112.0,345000,0,0,1
1328114,Quinta da Marinha,houses,530.0,4000000,1,0,0
1328291,Nagüeles,houses,320.0,995000,0,0,1
1331053,Nagüeles,apartments,112.0,345000,0,0,1
1331084,Nagüeles,apartments,180.0,483000,0,0,1
1331091,Nagüeles,houses,367.0,495000,0,1,0
1333045,Nagüeles,houses,267.0,1690000,1,0,0
1333122,Nagüeles,houses,340.0,500000,0,1,0
1333549,Nagüeles,houses,434.0,1850000,1,0,0
1333708,Nagüeles,houses,150.0,799000,1,0,0
1334276,Nagüeles,houses,360.0,1990000,1,0,0
1334309,Nagüeles,houses,320.0,1250000,1,0,0
1334434,Nagüeles,houses,450.0,1850000,1,0,0
1334454,Nagüeles,houses,640.0,5500000,1,0,0
1334619,Nagüeles,houses,385.0,1450000,1,0,0
1334766,Nagüeles,houses,590.0,790000,0,1,0
1335306,Nagüeles,houses,844.0,2671000,0,0,1
1335450,Nagüeles,houses,300.0,1250000,1,0,0
1336668,Nagüeles,houses,672.0,4500000,1,0,0
1337084,Nagüeles,houses,707.0,1890000,0,1,0
1337153,Nagüeles,houses,400.0,2500000,1,0,0
1338033,Nagüeles,houses,600.0,3700000,1,0,0
1338123,Nagüeles,houses,320.0,1400000,1,0,0
1338327,Nagüeles,houses,310.0,695000,0,1,0
1338655,Nagüeles,houses,432.0,1100000,0,1,0
1338747,Nagüeles,houses,1137.0,10900000,1,0,0
1338991,Nagüeles,houses,470.0,2300000,1,0,0
1339528,Nagüeles,houses,350.0,1650000,1,0,0
1339551,Nagüeles,houses,275.0,1950000,1,0,0
1339614,Nagüeles,houses,159.0,765000,1,0,0
1341099,Nagüeles,houses,509.0,1900000,1,0,0
1341975,Nagüeles,houses,300.0,850000,0,0,1
1342048,Nagüeles,houses,603.0,890000,0,1,0
1343350,Nagüeles,houses,590.0,1125000,0,1,0
1343386,Quinta da Marinha,houses,753.0,2950000,0,1,0
1343490,Quinta da Marinha,houses,580.0,2700000,0,1,0
1343519,Nagüeles,houses,450.0,1350000,0,0,1
1343953,Nagüeles,houses,450.0,1390000,0,0,1
1344059,Nagüeles,houses,1020.0,2850000,0,0,1
1344759,Nagüeles,houses,200.0,795000,1,0,0
1345325,Nagüeles,houses,330.0,1320000,1,0,0
1345350,Nagüeles,houses,600.0,1495000,0,1,0
1345796,Quinta da Marinha,houses,370.0,2800000,1,0,0
1346907,Nagüeles,houses,207.0,320000,0,1,0
1347764,Nagüeles,houses,632.0,1205000,0,1,0
1349677,Nagüeles,houses,207.0,320000,0,1,0
1349678,Nagüeles,apartments,115.0,315000,0,0,1
1349682,Nagüeles,houses,187.0,349900,0,1,0
1353113,Nagüeles,apartments,115.0,315000,0,0,1
1353119,Nagüeles,houses,187.0,349900,0,1,0
1363903,Nagüeles,apartments,179.0,455000,0,1,0
1363943,Nagüeles,apartments,48.0,200000,1,0,0
1373989,Quinta da Marinha,houses,192.0,1295000,0,0,1
1376902,Quinta da Marinha,houses,192.0,1245000,0,0,1
1376907,Quinta da Marinha,houses,192.0,1245000,0,0,1
1376910,Quinta da Marinha,houses,196.0,1295000,0,0,1
1377152,Quinta da Marinha,houses,192.0,1245000,0,0,1
1379684,Quinta da Marinha,houses,200.0,1014600,0,0,1
1383265,Quinta da Marinha,houses,200.0,660000,0,1,0
1383289,Quinta da Marinha,houses,580.0,1950000,0,1,0
1383408,Quinta da Marinha,houses,1000.0,2950000,0,1,0
1383469,Quinta da Marinha,houses,810.0,6800000,1,0,0
1383507,Quinta da Marinha,houses,605.0,3700000,0,0,1
1383568,Quinta da Marinha,houses,450.0,1600000,0,1,0
1383615,Quinta da Marinha,houses,530.0,4000000,1,0,0
1383634,Alenquer,houses,462.0,500000,0,0,1
1383644,Quinta da Marinha,houses,240.0,4000000,1,0,0
1383655,Quinta da Marinha,houses,802.0,6500000,1,0,0
1383657,Quinta da Marinha,houses,118.0,650000,0,0,1
1383672,Quinta da Marinha,houses,500.0,2250000,0,1,0
1383791,Quinta da Marinha,houses,212.0,830000,0,1,0
1383813,Quinta da Marinha,houses,118.0,650000,0,0,1
1383821,Quinta da Marinha,houses,900.0,4900000,0,0,1
1383831,Quinta da Marinha,houses,350.0,2000000,0,0,1
1383836,Quinta da Marinha,houses,580.0,3720000,0,0,1
1383838,Quinta da Marinha,houses,150.0,677000,0,1,0
1383842,Quinta da Marinha,houses,130.0,575000,0,1,0
1383852,Quinta da Marinha,houses,700.0,3948000,0,0,1
1383857,Quinta da Marinha,houses,500.0,2900000,0,0,1
1383858,Quinta da Marinha,houses,405.0,1950000,0,1,0
1383860,Quinta da Marinha,houses,450.0,2150000,0,1,0
1383863,Quinta da Marinha,houses,380.0,1550000,0,1,0
1383864,Quinta da Marinha,houses,400.0,2000000,0,1,0
1383865,Quinta da Marinha,houses,660.0,3200000,0,1,0
1383866,Quinta da Marinha,houses,550.0,3150000,0,0,1
1383867,Quinta da Marinha,houses,510.0,1900000,0,1,0
1383883,Alenquer,houses,460.0,500000,0,0,1
1383911,Quinta da Marinha,houses,850.0,6000000,1,0,0
1383921,Quinta da Marinha,houses,1037.0,7600000,1,0,0
1383957,Quinta da Marinha,houses,580.0,1950000,0,1,0
1383968,Quinta da Marinha,houses,900.0,4900000,0,0,1
1383982,Quinta da Marinha,houses,350.0,1400000,0,1,0
1384050,Quinta da Marinha,houses,230.0,1200000,0,0,1
1384053,Quinta da Marinha,houses,520.0,3500000,0,0,1
1384062,Quinta da Marinha,houses,600.0,4900000,1,0,0
1384077,Quinta da Marinha,houses,425.0,2950000,1,0,0
1384080,Quinta da Marinha,houses,260.0,1400000,0,0,1
1384084,Quinta da Marinha,houses,518.0,3900000,1,0,0
1384159,Quinta da Marinha,houses,132.0,650000,0,1,0
1384160,Quinta da Marinha,houses,459.0,1500000,0,1,0
1384189,Quinta da Marinha,houses,1193.0,10750000,1,0,0
1384239,Quinta da Marinha,houses,248.0,1700000,1,0,0
1384267,Quinta da Marinha,houses,215.0,1400000,0,0,1
1384293,Quinta da Marinha,houses,200.0,1200000,0,0,1
1384296,Quinta da Marinha,houses,118.0,650000,0,0,1
1384312,Quinta da Marinha,houses,582.0,2750000,0,1,0
1384373,Quinta da Marinha,houses,215.0,1400000,0,0,1
1384376,Quinta da Marinha,houses,190.0,1000000,0,0,1
1384398,Quinta da Marinha,houses,695.0,5000000,1,0,0
1384404,Quinta da Marinha,houses,118.0,650000,0,0,1
1384408,Quinta da Marinha,houses,470.0,2500000,0,0,1
1384488,Quinta da Marinha,houses,1194.0,10750000,1,0,0
1384499,Quinta da Marinha,houses,120.0,650000,0,0,1
1384500,Quinta da Marinha,houses,86.0,650000,1,0,0
1384502,Quinta da Marinha,houses,86.0,650000,1,0,0
1384505,Quinta da Marinha,houses,86.0,650000,1,0,0
1384531,Quinta da Marinha,houses,530.0,4000000,1,0,0
1384585,Quinta da Marinha,houses,570.0,2950000,0,0,1
1384589,Quinta da Marinha,houses,300.0,2200000,1,0,0
1384594,Quinta da Marinha,houses,570.0,2950000,0,0,1
1384601,Quinta da Marinha,houses,802.0,6500000,1,0,0
1384604,Quinta da Marinha,houses,190.0,1000000,0,0,1
1384605,Quinta da Marinha,houses,190.0,1400000,1,0,0
1384606,Quinta da Marinha,houses,300.0,2500000,1,0,0
1384607,Quinta da Marinha,houses,300.0,2500000,1,0,0
1384625,Quinta da Marinha,houses,815.0,7500000,1,0,0
1384627,Quinta da Marinha,houses,300.0,2200000,1,0,0
1384641,Quinta da Marinha,houses,1193.0,10750000,1,0,0
1384672,Quinta da Marinha,houses,810.0,6500000,1,0,0
1384677,Quinta da Marinha,houses,190.0,1000000,0,0,1
1384678,Quinta da Marinha,houses,215.0,1400000,0,0,1
1384741,Quinta da Marinha,houses,398.0,5500000,1,0,0
1384746,Quinta da Marinha,houses,490.0,2700000,0,0,1
1384761,Quinta da Marinha,houses,580.0,1950000,0,1,0
1384806,Quinta da Marinha,houses,230.0,2542900,1,0,0
1384827,Quinta da Marinha,houses,580.0,1950000,0,1,0
1384862,Quinta da Marinha,houses,457.0,2700000,0,0,1
1384889,Quinta da Marinha,houses,215.0,1400000,0,0,1
1384904,Quinta da Marinha,houses,215.0,1400000,0,0,1
1384907,Quinta da Marinha,houses,190.0,1200000,0,0,1
1384923,Quinta da Marinha,houses,582.0,2750000,0,1,0
1384970,Quinta da Marinha,houses,260.0,1400000,0,0,1
1384972,Quinta da Marinha,houses,118.0,650000,0,0,1
1384993,Quinta da Marinha,houses,150.0,2339000,1,0,0
1385045,Quinta da Marinha,houses,250.0,940000,0,1,0
1385046,Quinta da Marinha,houses,250.0,945000,0,1,0
1385075,Quinta da Marinha,houses,580.0,1950000,0,1,0
1385116,Alenquer,houses,266.0,80000,0,1,0
1385529,Nagüeles,houses,397.0,985000,0,1,0
1387249,Nagüeles,apartments,48.0,200000,1,0,0
1387293,Nagüeles,apartments,179.0,455000,0,1,0
1388278,Quinta da Marinha,houses,1032.0,4900000,0,1,0
1389581,Alenquer,houses,120.0,100000,0,0,1
1389683,Nagüeles,apartments,97.0,275000,0,0,1
1391177,Nagüeles,apartments,97.0,275000,0,0,1
1393835,Quinta da Marinha,houses,1032.0,4900000,0,1,0
1393836,Quinta da Marinha,houses,290.0,790000,0,1,0
1394795,Nagüeles,houses,350.0,1650000,1,0,0
1396194,Quinta da Marinha,houses,629.0,4900000,1,0,0
1396230,Quinta da Marinha,houses,540.0,1950000,0,1,0
1397197,Nagüeles,houses,585.0,800000,0,1,0
1400173,Quinta da Marinha,houses,118.0,650000,0,0,1
1400429,Quinta da Marinha,houses,300.0,975000,0,1,0
1400449,Quinta da Marinha,houses,456.0,2500000,0,0,1
1400452,Quinta da Marinha,houses,190.0,1000000,0,0,1
1400454,Quinta da Marinha,houses,215.0,1400000,0,0,1
1400466,Quinta da Marinha,houses,170.0,1500000,1,0,0
1400468,Quinta da Marinha,houses,300.0,1200000,0,1,0
1400471,Quinta da Marinha,houses,118.0,650000,0,0,1
1408616,Quinta da Marinha,houses,180.0,1295000,1,0,0
1409006,Quinta da Marinha,houses,252.0,1690000,0,0,1
1409165,Alenquer,houses,210.0,190000,0,0,1
1409465,Quinta da Marinha,houses,400.0,1400000,0,1,0
1409543,Quinta da Marinha,houses,667.0,2670000,0,1,0
1409573,Quinta da Marinha,houses,334.0,1980000,0,0,1
1409601,Quinta da Marinha,houses,555.0,5500000,1,0,0
1409615,Quinta da Marinha,houses,434.0,2950000,0,0,1
1409619,Quinta da Marinha,houses,590.0,2700000,0,1,0
1409953,Quinta da Marinha,houses,384.0,2950000,1,0,0
1416842,Nagüeles,houses,320.0,1250000,1,0,0
1417116,Quinta da Marinha,houses,490.0,2800000,0,0,1
1418859,Golden Mile,apartments,125.0,900000,1,0,0
1419581,Quinta da Marinha,houses,185.0,1805075,1,0,0
1419585,Quinta da Marinha,apartments,184.0,1195000,1,0,0
1420312,Quinta da Marinha,houses,119.0,650000,0,0,1
1420421,Quinta da Marinha,houses,1886.0,1950000,0,1,0
1420434,Alenquer,houses,462.0,500000,0,0,1
1420926,Nagüeles,houses,159.0,765000,1,0,0
1420939,Nagüeles,apartments,130.0,245000,0,1,0
1426572,Nagüeles,apartments,130.0,245000,0,1,0
1426593,Nagüeles,houses,159.0,765000,1,0,0
1426972,Quinta da Marinha,houses,819.0,6000000,1,0,0
1428692,Alenquer,apartments,132.0,102000,0,0,1
1430593,Nagüeles,houses,187.0,320000,0,1,0
1431060,Nagüeles,houses,159.0,765000,1,0,0
1432442,Quinta da Marinha,houses,185.0,1360000,1,0,0
1432515,Quinta da Marinha,houses,186.0,1245000,0,0,1
1432518,Quinta da Marinha,apartments,193.0,1195000,0,0,1
1432725,Quinta da Marinha,houses,490.0,2700000,0,0,1
1432872,Alenquer,houses,95.0,110000,1,0,0
1433430,Quinta da Marinha,houses,490.0,2700000,0,0,1
1437312,Quinta da Marinha,houses,260.0,1800000,1,0,0
1437605,Quinta da Marinha,houses,260.0,1800000,1,0,0
1437673,Alenquer,houses,178.0,131500,0,1,0
1437706,Alenquer,houses,52.0,25000,0,1,0
1437708,Alenquer,houses,50.0,15000,0,1,0
1437710,Alenquer,houses,110.0,86000,0,1,0
1444323,Nagüeles,houses,266.0,390000,0,1,0
1444499,Nagüeles,plots,4268.0,3300000,1,0,0
1444600,Nagüeles,houses,187.0,375000,0,1,0
1444663,Nagüeles,apartments,233.0,790000,0,0,1
1445056,Nagüeles,apartments,288.0,1950000,1,0,0
1445148,Nagüeles,apartments,95.0,265000,0,0,1
1445428,Nagüeles,apartments,180.0,330000,0,1,0
1445446,Nagüeles,houses,302.0,450000,0,1,0
1445549,Nagüeles,apartments,238.0,750000,0,0,1
1445568,Golden Mile,houses,450.0,995000,0,1,0
1446110,Nagüeles,apartments,93.0,450000,1,0,0
1446216,Nagüeles,houses,133.0,799000,1,0,0
1446262,Golden Mile,apartments,110.0,690000,0,0,1
1446487,Nagüeles,houses,317.0,540000,0,1,0
1446798,Nagüeles,houses,233.0,729000,0,0,1
1447712,Golden Mile,apartments,173.0,650000,0,1,0
1447991,Nagüeles,houses,180.0,525000,0,0,1
1448217,Golden Mile,houses,168.0,595000,0,1,0
1448444,Golden Mile,apartments,120.0,290000,0,1,0
1448906,Nagüeles,houses,302.0,425000,0,1,0
1448938,Golden Mile,apartments,180.0,650000,0,1,0
1449768,Quinta da Marinha,houses,495.0,2669966,0,0,1
1449784,Quinta da Marinha,houses,628.0,4900000,1,0,0
1449789,Quinta da Marinha,houses,550.0,2600000,0,1,0
1449856,Nagüeles,houses,450.0,2500000,1,0,0
1453193,Quinta da Marinha,houses,628.0,4900000,1,0,0
1453211,Quinta da Marinha,houses,550.0,2600000,0,1,0
1453212,Quinta da Marinha,houses,495.0,2669966,0,0,1
1455238,Nagüeles,houses,310.0,445000,0,1,0
1460867,Quinta da Marinha,houses,306.0,1980000,0,0,1
1460892,Alenquer,houses,280.0,175000,0,1,0
1461978,Nagüeles,apartments,142.0,319000,0,1,0
1464392,Quinta da Marinha,houses,190.0,1000000,0,0,1
1464394,Quinta da Marinha,houses,215.0,1400000,0,0,1
1464940,Nagüeles,apartments,142.0,319000,0,1,0
1466827,Nagüeles,apartments,150.0,467000,0,0,1
1467184,Nagüeles,apartments,160.0,390000,0,1,0
1467958,Nagüeles,apartments,150.0,467000,0,0,1
1468349,Alenquer,houses,99.0,85000,0,0,1
1468442,Alenquer,houses,155.0,280000,1,0,0
1468448,Alenquer,houses,70.0,75000,0,0,1
1470794,Quinta da Marinha,houses,189.0,1400000,1,0,0
1470797,Quinta da Marinha,houses,667.0,2542900,0,1,0
1471182,Nagüeles,houses,556.0,1030900,0,1,0
1473559,Quinta da Marinha,houses,376.0,2700000,1,0,0
1473560,Quinta da Marinha,houses,540.0,2950000,0,0,1
1473925,Nagüeles,houses,206.0,445000,0,1,0
1473962,Nagüeles,apartments,207.0,475000,0,1,0
1476349,Nagüeles,houses,206.0,445000,0,1,0
1476358,Nagüeles,apartments,207.0,475000,0,1,0
1477164,Alenquer,houses,80.0,80300,0,0,1
1477165,Alenquer,houses,89.0,70900,0,1,0
1477261,Alenquer,houses,170.0,259800,1,0,0
1478962,Nagüeles,apartments,113.0,345000,0,0,1
1479050,Nagüeles,houses,267.0,1690000,1,0,0
1479264,Quinta da Marinha,houses,773.0,5200000,0,0,1
1481559,Quinta da Marinha,houses,764.0,4500000,0,0,1
1482408,Nagüeles,apartments,110.0,326000,0,0,1
1482412,Nagüeles,houses,159.0,765000,1,0,0
1482532,Quinta da Marinha,houses,764.0,4500000,0,0,1
1483893,Nagüeles,houses,159.0,765000,1,0,0
1485320,Nagüeles,apartments,110.0,326000,0,0,1
1485380,Nagüeles,houses,159.0,765000,1,0,0
1485966,Quinta da Marinha,houses,300.0,1800000,0,0,1
1486829,Nagüeles,apartments,173.0,260000,0,1,0
1486977,Quinta da Marinha,houses,300.0,1800000,0,0,1
1488260,Quinta da Marinha,houses,208.0,1100000,0,0,1
1491095,Quinta da Marinha,houses,695.0,5000000,1,0,0
1491118,Alenquer,houses,176.0,158000,0,0,1
1491736,Quinta da Marinha,houses,695.0,5000000,1,0,0
1492674,Nagüeles,apartments,207.0,475000,0,1,0
1492714,Nagüeles,apartments,150.0,467000,0,0,1
1492931,Nagüeles,houses,310.0,445000,0,1,0
1493327,Nagüeles,apartments,142.0,299000,0,1,0
1493383,Nagüeles,apartments,179.0,455000,0,1,0
1493710,Quinta da Marinha,houses,526.0,2650000,0,0,1
1493786,Quinta da Marinha,houses,350.0,2100000,0,0,1
1493791,Quinta da Marinha,houses,570.1,2950000,0,0,1
1494145,Nagüeles,houses,340.0,500000,0,1,0
1494392,Nagüeles,houses,302.0,550000,0,1,0
1494904,Nagüeles,houses,242.0,385000,0,1,0
1494991,Nagüeles,apartments,101.0,159500,0,1,0
1495219,Nagüeles,plots,1175.0,600000,0,0,1
1495350,Nagüeles,apartments,123.0,370000,0,0,1
1495644,Nagüeles,houses,360.0,1990000,1,0,0
1495894,Nagüeles,houses,640.0,5500000,1,0,0
1495960,Nagüeles,houses,150.0,450000,0,0,1
1496256,Nagüeles,apartments,88.0,266000,0,0,1
1496257,Nagüeles,apartments,54.0,232000,1,0,0
1496730,Nagüeles,apartments,156.0,347300,0,1,0
1496750,Nagüeles,apartments,130.0,385000,0,0,1
1496875,Nagüeles,houses,470.0,2950000,1,0,0
1496952,Nagüeles,apartments,173.0,260000,0,1,0
1496954,Nagüeles,houses,270.0,525000,0,1,0
1497081,Nagüeles,apartments,112.0,345000,0,0,1
1497106,Nagüeles,plots,7800.0,3200000,0,1,0
1497210,Nagüeles,houses,267.0,1690000,1,0,0
1497222,Nagüeles,houses,181.0,315000,0,1,0
1497237,Nagüeles,houses,590.0,790000,0,1,0
1497298,Nagüeles,houses,240.0,398000,0,1,0
1497312,Nagüeles,houses,159.0,765000,1,0,0
1497405,Nagüeles,houses,450.0,1850000,1,0,0
1497426,Nagüeles,houses,385.0,1450000,1,0,0
1497433,Nagüeles,houses,320.0,1250000,1,0,0
1497509,Nagüeles,houses,149.0,420000,0,0,1
1497777,Nagüeles,apartments,127.0,525000,1,0,0
1497787,Nagüeles,houses,177.0,495000,0,0,1
1497827,Nagüeles,apartments,140.0,228000,0,1,0
1497829,Nagüeles,houses,367.0,495000,0,1,0
1497846,Nagüeles,houses,367.0,495000,0,1,0
1497868,Nagüeles,houses,434.0,1850000,1,0,0
1498126,Nagüeles,apartments,112.0,269000,0,1,0
1498163,Nagüeles,houses,300.0,430000,0,1,0
1498271,Nagüeles,houses,450.0,1390000,0,0,1
1498397,Nagüeles,houses,206.0,445000,0,1,0
1498504,Nagüeles,apartments,100.0,545000,1,0,0
1498521,Nagüeles,houses,304.0,450000,0,1,0
1498633,Nagüeles,apartments,172.0,690000,1,0,0
1499833,Nagüeles,apartments,173.0,260000,0,1,0
1500270,Quinta da Marinha,houses,582.0,2750000,0,1,0
1504776,Quinta da Marinha,houses,525.0,2950000,0,0,1
1505530,Nagüeles,houses,894.0,2461000,0,0,1
1506349,Quinta da Marinha,houses,685.0,3600000,0,0,1
1507546,Quinta da Marinha,houses,192.0,1195000,0,0,1
1507548,Quinta da Marinha,houses,192.0,1195000,0,0,1
1507549,Quinta da Marinha,houses,192.0,1295000,0,0,1
1507555,Quinta da Marinha,houses,193.0,1245000,0,0,1
1507556,Quinta da Marinha,houses,197.0,1245000,0,0,1
1507557,Quinta da Marinha,houses,192.0,1245000,0,0,1
1507568,Quinta da Marinha,houses,196.0,1295000,0,0,1
1507857,Quinta da Marinha,houses,530.0,4000000,1,0,0
1507863,Quinta da Marinha,houses,246.0,945000,0,1,0
1507870,Quinta da Marinha,houses,246.0,945000,0,1,0
1507873,Quinta da Marinha,houses,118.0,650000,0,0,1
1507874,Quinta da Marinha,houses,246.0,940000,0,1,0
1507880,Quinta da Marinha,houses,118.0,650000,0,0,1
1507881,Quinta da Marinha,houses,118.0,650000,0,0,1
1507882,Quinta da Marinha,houses,190.0,1200000,0,0,1
1507883,Quinta da Marinha,houses,950.0,4900000,0,0,1
1507885,Quinta da Marinha,houses,118.0,650000,0,0,1
1507889,Quinta da Marinha,houses,118.0,650000,0,0,1
1507892,Quinta da Marinha,houses,118.0,650000,0,0,1
1507938,Quinta da Marinha,houses,215.0,1399000,0,0,1
1509118,Quinta da Marinha,houses,192.0,1195000,0,0,1
1509120,Quinta da Marinha,houses,192.0,1295000,0,0,1
1509124,Quinta da Marinha,houses,192.0,1195000,0,0,1
1509126,Quinta da Marinha,houses,193.0,1245000,0,0,1
1509139,Quinta da Marinha,houses,192.0,1245000,0,0,1
1509140,Quinta da Marinha,houses,197.0,1245000,0,0,1
1509141,Quinta da Marinha,houses,196.0,1295000,0,0,1
1509354,Quinta da Marinha,houses,530.0,4000000,1,0,0
1509358,Quinta da Marinha,houses,246.0,945000,0,1,0
1509362,Quinta da Marinha,houses,246.0,945000,0,1,0
1509369,Quinta da Marinha,houses,246.0,940000,0,1,0
1509372,Quinta da Marinha,houses,950.0,4900000,0,0,1
1509377,Quinta da Marinha,houses,118.0,650000,0,0,1
1509378,Quinta da Marinha,houses,118.0,650000,0,0,1
1509380,Quinta da Marinha,houses,118.0,650000,0,0,1
1509381,Quinta da Marinha,houses,118.0,650000,0,0,1
1509382,Quinta da Marinha,houses,118.0,650000,0,0,1
1509385,Quinta da Marinha,houses,118.0,650000,0,0,1
1509387,Quinta da Marinha,houses,118.0,650000,0,0,1
1509408,Quinta da Marinha,houses,190.0,1200000,0,0,1
1509411,Quinta da Marinha,houses,215.0,1399000,0,0,1
1512061,Quinta da Marinha,houses,810.0,4500000,0,0,1
1512063,Quinta da Marinha,houses,725.0,4950000,1,0,0
1512114,Alenquer,houses,268.0,208000,0,1,0
1512120,Alenquer,houses,116.0,79000,0,1,0
1512694,Nagüeles,houses,187.0,375000,0,1,0
1512708,Nagüeles,apartments,207.0,320000,0,1,0
1512757,Nagüeles,apartments,207.0,320000,0,1,0
1512786,Nagüeles,houses,187.0,375000,0,1,0
1513472,Quinta da Marinha,houses,810.0,4500000,0,0,1
1513474,Quinta da Marinha,houses,725.0,4950000,1,0,0
1515279,Nagüeles,apartments,207.0,320000,0,1,0
1515282,Nagüeles,houses,187.0,375000,0,1,0
1515597,Alenquer,houses,90.0,99990,1,0,0
1517515,Nagüeles,houses,620.0,1100000,0,1,0
1519906,Nagüeles,houses,620.0,1100000,0,1,0
1520846,Quinta da Marinha,houses,440.0,4500000,1,0,0
1521595,Nagüeles,houses,620.0,1100000,0,1,0
1521643,Nagüeles,houses,160.0,499000,0,0,1
1522596,Nagüeles,houses,471.0,840000,0,1,0
1522728,Quinta da Marinha,houses,440.0,4500000,1,0,0
1522811,Nagüeles,houses,160.0,499000,0,0,1
1523779,Nagüeles,houses,160.0,499000,0,0,1
1523795,Nagüeles,houses,471.0,840000,0,1,0
1524609,Nagüeles,houses,471.0,840000,0,1,0
1526358,Golden Mile,apartments,173.0,725000,0,1,0
1526573,Nagüeles,houses,471.0,840000,0,1,0
1526628,Nagüeles,houses,620.0,1100000,0,1,0
1528774,Quinta da Marinha,houses,119.0,650000,0,0,1
1528776,Quinta da Marinha,houses,119.0,650000,0,0,1
1528778,Quinta da Marinha,houses,119.0,650000,0,0,1
1528783,Quinta da Marinha,houses,660.0,2700000,0,1,0
1531353,Nagüeles,plots,1226.0,370000,0,1,0
1536898,Alenquer,houses,118.0,60000,0,1,0
1540250,Quinta da Marinha,houses,667.0,2781900,0,1,0
1540264,Quinta da Marinha,houses,125.0,660000,0,0,1
1540267,Alenquer,houses,576.0,2350000,1,0,0
1542674,Alenquer,houses,190.0,350000,1,0,0
1542842,Quinta da Marinha,houses,300.0,2250000,1,0,0
1542863,Quinta da Marinha,houses,126.0,530000,0,1,0
1542896,Quinta da Marinha,houses,2000.0,2750000,0,1,0
1542912,Quinta da Marinha,houses,842.0,3000000,0,1,0
1542942,Quinta da Marinha,houses,1505.0,2950000,0,1,0
1543010,Alenquer,houses,180.0,259800,1,0,0
1543249,Quinta da Marinha,houses,570.1,2950000,0,0,1
1543533,Quinta da Marinha,houses,1193.86,10750000,1,0,0
1544098,Quinta da Marinha,houses,812.0,4500000,0,0,1
1544767,Quinta da Marinha,houses,675.0,2669966,0,1,0
1546512,Quinta da Marinha,houses,190.0,1200000,0,0,1
1546513,Quinta da Marinha,houses,215.0,1400000,0,0,1
1547901,Nagüeles,houses,620.0,1100000,0,1,0
1550255,Nagüeles,apartments,156.0,347300,0,1,0
1551077,Alenquer,houses,474.0,210000,0,1,0
1551094,Alenquer,houses,58.0,18000,0,1,0
1551100,Alenquer,houses,176.0,158000,0,0,1
1551699,Nagüeles,apartments,75.0,245000,0,0,1
1551956,Nagüeles,apartments,75.0,245000,0,0,1
1552191,Quinta da Marinha,houses,667.0,2781900,0,1,0
1552204,Quinta da Marinha,houses,125.0,660000,0,0,1
1553027,Nagüeles,apartments,75.0,245000,0,0,1
1555087,Alenquer,houses,268.0,208000,0,1,0
1556075,Quinta da Marinha,houses,508.0,11000000,1,0,0
1558731,Nagüeles,apartments,190.0,426000,0,1,0
1558887,Quinta da Marinha,houses,570.1,2950000,0,0,1
1558963,Nagüeles,apartments,190.0,426000,0,1,0
1560959,Nagüeles,apartments,190.0,426000,0,1,0
1561147,Quinta da Marinha,houses,424.0,2100000,0,1,0
1561216,Quinta da Marinha,houses,250.0,1180000,0,1,0
1563718,Quinta da Marinha,houses,810.0,4500000,0,0,1
1563725,Quinta da Marinha,houses,725.0,4950000,1,0,0
1563978,Alenquer,houses,859.0,3900000,1,0,0
1563979,Alenquer,houses,2230000.0,3000000,0,1,0
1563980,Alenquer,houses,2230000.0,3000000,0,1,0
1563982,Alenquer,houses,814.0,2500000,1,0,0
1563983,Alenquer,houses,355.0,1250000,1,0,0
1563984,Alenquer,houses,430.0,1200000,1,0,0
1563985,Alenquer,houses,2230000.0,1000000,0,1,0
1563986,Alenquer,houses,800.0,995000,1,0,0
1563991,Alenquer,houses,574.0,550000,0,0,1
1563993,Alenquer,houses,80000.0,456000,0,1,0
1563995,Alenquer,houses,555.0,429000,0,1,0
1563996,Alenquer,houses,509.0,430000,0,0,1
1563997,Alenquer,houses,468.0,400000,0,0,1
1563998,Alenquer,houses,719.0,400000,0,1,0
1564001,Alenquer,houses,422.0,350000,0,0,1
1564002,Alenquer,houses,291.0,350000,1,0,0
1564003,Alenquer,houses,203.0,350000,1,0,0
1564004,Alenquer,houses,165.0,310000,1,0,0
1564009,Alenquer,houses,400.0,225000,0,1,0
1564012,Alenquer,houses,240.0,275000,1,0,0
1564013,Alenquer,houses,314.0,250000,0,1,0
1564015,Alenquer,houses,345.0,240000,0,1,0
1564016,Alenquer,houses,304.0,235000,0,1,0
1564018,Alenquer,houses,213.0,233000,0,0,1
1564023,Alenquer,houses,390.0,219000,0,1,0
1566675,Quinta da Marinha,houses,140.0,1000000,1,0,0
1566683,Quinta da Marinha,houses,140.0,1000000,1,0,0
1569020,Quinta da Marinha,houses,810.0,4500000,0,0,1
1569027,Quinta da Marinha,houses,725.0,4950000,1,0,0
1570892,Quinta da Marinha,houses,1070.77,3200000,0,1,0
